text,topic,topic_label
"The 1898 Colgate football team represented Colgate University in the 1898 college football season. Colgate reports the record for the season as 2–5, however, a reporting error in early record keeping failed to account for a 6–6 tie with Hamilton on October 1.",sports,8
"Team Virtu Pro–Veloconcept is a UCI Continental team founded in 2012 and based in Denmark. It participates in UCI Continental Circuits races. In July 2016 Bjarne Riis and former Saxo Bank CEO Lars Seier announced that they had taken the team over and renamed it Team Virtu Pro-Veloconcept, with the intention of it functioning as the development team for a planned UCI WorldTeam.",sports,8
"Portarlington RFC is an Irish rugby team based in Portarlington, County Laois, playing in Division 2A of the Leinster League. The club colors are maroon and white.",sports,8
Sport at the University of Adelaide is primarily organised by the Adelaide University Sports Association (AUSA). Other bodies affiliated to the University of Adelaide providing sport include the various sports clubs forming part of the residential colleges and the Roseworthy Agricultural Campus Student Union Council (RACSUC).,sports,8
"Glory 13: Tokyo was a kickboxing event held on December 21, 2013 at the Ariake Coliseum in Tokyo, Japan.",sports,8
"Le Mans Sarthe Basket, often called shortly MSB, is a professional basketball club that is from the city of Le Mans, France. The team plays in the French League and internationally in the Basketball Champions League.",sports,8
"Hockey Club Kharkivski Akuly (Ukrainian: ХК Харківські Акули, English: Kharkiv Sharks Hockey Club) is a Ukrainian ice hockey club based in Kharkiv. They were a founding member of the Professional Hockey League of Ukraine.",sports,8
"UFC on Fox: Johnson vs. Bader (also known as UFC on Fox 18) was a mixed martial arts event held on January 30, 2016 at the Prudential Center in Newark, New Jersey.",sports,8
"The 2008 Major League Soccer All-Star Game was the 13th consecutive MLS All-Star Game. The MLS All-Stars faced West Ham United of the English Premier League. The game was played on July 24, 2008, with the MLS winning 3–2. New England Revolution coach Steve Nicol coached the All-Stars. The motto for the 2008 MLS All-Star Game is \""Major League Soccer Takes on the World.\"" Chicago Fire's Cuauhtémoc Blanco was named MVP.",sports,8
"Parramatta Two Blues Rugby is a rugby union club based in the second CBD of Sydney, Parramatta NSW Australia. The club was formed in 1879 and competes in the Shute Shield run by the New South Wales Rugby Union. One of the oldest clubs in the Sydney Premier Rugby competition the club has produced nineteen wallabies over the years, starting with the great Bill Cerutti in 1936 through to the club's current, Tatafu Polota-Nau. To date Parramatta has played in eight First grade grand finals.",sports,8
Frederiksberg RK is a Danish rugby union club in Frederiksberg founded in 1975. The team competes in the DRU Division 1 East and is the reigning Champion of Denmark (Super 6).,sports,8
"The 1964–65 season was Port Vale's 53rd season of football in the Football League, and their sixth season in the Third Division. They went on a club record streak of 13 home games without a clean sheet from 26 September to 15 March. After an awful start to the season that saw the club bottom of the league, manager Freddie Steele left the club in February, and was replaced by one of his players, Jackie Mudie. A mini-revival under Mudie was not enough to prevent relegation at the end of the season, as the club finished five points adrift of safety in 22nd place. Their 41 goals scored in 46 league games was the worst record in the Football League, as Albert Cheesebrough managed to become the club's top-scorer with only seven goals.",sports,8
The 1978 German Grand Prix was a Formula One motor race held on 30 July 1978 at Hockenheimring. This was the debut race of the future world champion Nelson Piquet.,sports,8
"Nomad Hockey Club (Kazakh: «Номад» хоккей клубы), commonly referred to as Nomad Astana, is a farm team of the Barys Astana of the Kontinental Hockey League (KHL). Founded in 2007 as Barys Astana–2, the team changed its name to Nomad Astana in 2013. They play in the Kazakhstan Hockey Championship, the top level of ice hockey in Kazakhstan.",sports,8
"The 2015–16 Rice Owls women's basketball team represents Rice University during the 2015–16 NCAA Division I women's basketball season. The Owls, led by first year head coach Tina Langley, play their home games at the Tudor Fieldhouse and were members of Conference USA. They finished the season 9–22, 7–11 in C-USA play to finish in a 3 way tie for eighth place. They advanced to the quarterfinals of the C-USA Women's Tournament where they lost to Middle Tennessee.",sports,8
"The 2015–16 Montana Grizzlies basketball team represented the University of Montana during the 2015–16 NCAA Division I men's basketball season. The Grizzlies, led by second year head coach Travis DeCuire, played their home games at Dahlberg Arena and were members of the Big Sky Conference. They finished the season 21–12, 14–4 in Big Sky play to finish in second place. They defeated Sacramento State and Idaho to advance to the championship game of the Big Sky Tournament where they lost to Weber State. They were invited to the College Basketball Invitational where they lost in the first round to Nevada.",sports,8
"The 1974 Race of Champions was a non-championship Formula One race held at Brands Hatch on March 17, 1974.",sports,8
The 2004 OFC Nations Cup Final was the final match of the 2004 OFC Nations Cup between Solomon Islands and Australia. It was a two-legged final held on the 9th and 12th of October in Honiara and Sydney respectively. Australia won the first leg 5-1 and the second 6-0 to win the competition 11-1 on aggregate. Australia won the right to play in the 2005 FIFA Confederations Cup as the representative from the OFC.,sports,8
"Randwick District Rugby Union Football Club, also known as the Galloping Greens, is an Australian rugby union club which competes in the Sydney grade competition. The club was formed in 1882 and since then has won 31 first grade premierships and seven Australian club championships. It is one of the traditional powerhouses of the Shute Shield competition, winning 14 titles from 1978 to 1996. Randwick's colours are myrtle green and the club's home ground is Coogee Oval. In the 1980s the club produced many Wallabies, including the Ella brothers. Its history has seen many of Australia's best players represent the club, including the likes of George Gregan and David Campese. In all, 93 Randwick players have pulled on a Wallaby jersey, and nine have had the honour of captaining their country.",sports,8
